label,text
3,"julgo procedentes, em parte, os pleitos formulados para condenar as rés, solidariamente, a pagarem ao autor, no prazo de 48 horas, após o trânsito em julgado, e liquidação da presente decisão, as verbas ora deferidas, nos termos da fundamentação supra e acrescidos dos acessórios legais. "
2,"julgo parcialmente procedentes os embargos à execução opostos pelo réu, fixando o débito total da executada em r$ 350.530,09, atualizado até 01/05/2017, nos termos da fundamentação supra e da planilha em anexo, parte integrante deste dispositivo, assegurada a atualização até a data do efetivo pagamento. "
3,"julgo procedentes, em parte, os embargos de declaração opostos pela exequente para suprir as omissões verificadas, sem, conduto, conferir efeito modificativo ao julgado. "
0,"julgo extinta a ação de execução de titulo extrajudicial movida pelo(a) banco bradesco s/a sucessor de banco brasileiro de descontos s/a contra francisco adarias soares filho e outro(s), feito nº 503/1988 ? of. "
3,"defiro o benefício da justiça gratuita, com fulcro no art. 4º da lei n.º 1.060/50 cite-se o(a) réu(ré) para, querendo, oferecer resposta à presente ação no prazo de 60 (sessenta) dias, sob pena de revelia e confissão quanto à matéria fática (art. 285 e 319 do cpc). "
3,"condeno a reclamada a retificar da ctps do empregado, fazendo constar o dia 16.02.2017 como o termo final do pacto, sob pena de multa diária de r$ 100,00 limitada a 30 dias. nego provimento. julgo improcedentes pedido. julgo improcedente o pedido relativo à multa do art. 467 da clt, uma vez que não havia, à época da audiência inaugural, parcelas rescisórias incontroversas."" quanto à multa prevista no art. 467 da clt, tenho que as razões de recurso sequer se opõe aos fundamentos constantes da sentença, os quais, portanto, subsistem. condeno a empresa a pagar os honorários ao advogado do autor no importe de 5% sobre o valor da condenação. acolho o pedido, para condenar a reclamada no pagamento de indenização por danos morais no valor de r$ 20.000,00 (vinte mil reais), quantia que julgo adequada à reparação do dano praticado."" pois bem. "
3,"acolho parcialmente o requerimento do autor, porquanto a certidão id 2c83e12 já consignou a data de provisão dos fundos do respectivo bloqueio. "
3,"nego provimento ao apelo, no particular.recurso adesivo do reclamante da indenização por danos moraiso reclamante pretende a reforma da sentença para a condenação das reclamadas ao pagamento da indenização por danos morais. nego provimento ao recurso das reclamadas e dou provimento ao apelo obreiro para condenar as demandadas ao pagamento de indenização por dano moral no valor de r$ 20.000,00 (vinte mil reais). "
1,defiro o pedido formulado pelos procuradores das partes em audiência. 
1,julgo extinto o processo sem resolução do mérito. 
1,"homologo a desistência e julgo extinto o processo, na forma do art. 485, inciso viii c/c art. 775 ambos do código de processo civil.condeno o autor ao pagamento das custas remanescentes, se houver.p.i. "
3,decido tempestivo. 
2,"condeno esta no pagamento da multa de 1% sobre o valor da causa, nos termos previstos no art. 538, parágrafo único, do cpc, revertida em prol da parte contrária. julgo improcedentes os embargos opostos, pelas razões acima positivadas, que integram este decisum, como se aqui estivessem literalmente transcritas, e, também para condenar a embargante no pagamento da multa de 1% sobre o valor da causa, nos termos previstos no art. 538, parágrafo único, do código de ritos, revertida em favor da parte adversa. "
2,"julgo procedente em parte o pedido de indenização por danos morais, a qual, à míngua de um delineamento objetivo na legislação pátria vigente à época dos fatos, fixo, por equidade e à vista das especificidades do caso concreto, em r$ 10.000,00 para cada demandante, montante que reputo condizente com a proposta do instituto de compensar os lesados, de servir de penitência ao agressor e de moldar o comportamento futuro, educando o empregador a deixar de ferir os direitos de seus funcionários. condeno a demandada ao pagamento ao patrono da parte autora de verba honorária advocatícia, que fixo em 15% do valor líquido da condenação. "
0,"homologo por sentença, para que produza seus jurídicos e legais efeitos, com fundamento nos arts. "
0,acolho a cota ministerial. defiro o pedido de fls. 
0,"acolho a manifestação do representante do ministério público federal (fls.211/217), relativamente a este feito, e determino o seu arquivamento com as cautelas de praxe, sem prejuízo do disposto no artigo 18 do código de processo penal. "
1,extinto o processo por abandono da causa pelo autor 
0,"decide a 1ª vara do trabalho de ribeirão-pe, rejeitar a preliminar de incompetência absoluta e de inépcia da exordial, para, no mérito, julgar procedente em parte a postulação de rivanda de jesus serpa domingos proposta perante o municipio de primavera, condenando este a pagar-lhe, com juros e atualização monetária, a parcela reconhecida nos termos da fundamentação supra, que integra o decisum, como se aqui estivesse literalmente transcrita. "
3,"decido dispensar o interrogatório das partes, sem objeção. "
1,"condeno as partes ao pagamento do valor das custas judiciais, dividido igualmente, já recolhidas inicialmente. "
0,extingo o processo com resolução do mérito. 
3,"julgo improcedente a impugnação deduzida e acolho os cálculos da autora de id 5167d8f, retificados e atualizados no id 13bb8d8, fixando o valor remanescente da condenação em r$ 418.324,62 (quatrocentos e dezoito mil, trezentos e vinte e quatro reais e sessenta e dois centavos), cuja planilha passa a fazer parte integrante desta decisão como se aqui estivesse transcrita. "
3,"julgo improcedentes os pedidos dos itens ""b4)"" e ""b5)"", e seus respectivos subitens e consectários a estes relacionados. julgo improcedente o pedido para reconhecimento da natureza salarial da ajuda de custo e respectivos reflexos. julgo improcedentes o pedidos de horas extras, por inobservância das folgas durante os turnos de trabalho, e seus consectários. julgo improcedente o pedido de saldo de salários. julgo condeno as reclamadas a pagarem ao autor as seguintes parcelas: aviso prévio indenizado, férias proporcionais (11/12 avos), 1/3 de férias proporcionais, 13º salário proporcional (11/12 avos) e multa art. 477, §8º, da clt, esta por suplantado o decêndio legal. julgo improcedente o pedido de aplicação da multa do art. 467, da clt.. "
3,"nego provimento.conclusão do recursoacórdão cabeçalho do acórdãoacórdãoacordam os magistrados da 1ª turma do tribunal regional do trabalho da 17ª região, na sessão ordinária realizada no dia 07 de maio de 2019, às 13 horas e 30 minutos, sob a presidência do exmo. "
0,"defiro os requerimentos que acompanham a denúncia, exceto o item ?c?, diante da certidão de fls. 72v: acoste-se antecedentes criminais dos denunciados expeça-se ofício à autoridade policial, requisitando-se o laudo pericial | dados do processo: número: 201381200248 classe: ação penal de competência do júri fase:arquivado proc. defiro os requerimentos que acompanham a denúncia, exceto o item “c”, diante da certidão de fls. 72v: acoste-se antecedentes criminais dos denunciados expeça-se ofício à autoridade policial, requisitando-se o laudo pericial da vítima. "
3,defiro a suspensão do feito pelo prazo pleiteado. 
0,"julgo extinta a execução em trâmite, com fundamento no art. 924, inc. defiro a vista dos autos pelo prazo de 30 dias, conforme requerido pela fazenda do estado à página 1845. "
0,"defiro o pleito e, determino: 2. "
1,extinto o processo por abandono da causa pelo autor 
3,"decide a 2ª vara do trabalho de boa vista conhecer dos embargos de declaração opostos por antônio josé cardoso assunção e, no mérito, rejeitá-los integralmente, mantendo inalterados os termos da sentença. "
1,defiro j.g. 
0,"julgo extinta a execução nos presentes autos, nos termos do art. 794, i do cpc. "
2,"acolho a representação, para decretar a prisão preventiva de brenno felipe xavier de araújo e alexandre schmidt dos reis, para garantia da ordem pública. "
3,julgado improcedente o pedido 
0,"julgo extinto o processo com fundamento no artigo 269, inciso iv, do código de processo civil e artigo 40, §4º, da lei n.º 6.830/80, ante o reconhecimento da prescrição intercorrente.sem custa e honorários advocatícios.transitada em julgado, arquive-se com as anotações e baixas necessárias.publique-se. "
2,"julgo procedente o pedido para determinar a retificação da descrição do imóvel objeto da matrícula nº 6.526 do cartório de registro de imóvel local, para constar aquela proposta no memorial descritivo de fls. 549/552 e levantamento planimétrico de fls. 548. "
3,"acolho parcialmente os embargos de declaração para, sanando erro material, determinar que, na certidão de julgamento, onde se lê: sustentação oral: advogados antonio carlos da silva, pelo recorrente/reclamante e synara inácia barros amaro ferreira rocha, pela recorrida/reclamada. "
2,"julgo procedente o pedido, para condenar a cef a pagar à parte autora a quantia apurada pelo contador judicial, conforme exposto às fls. 43, referente às diferenças da correção monetária de sua(s) caderneta(s) de poupança nº. 28328-3 relativo a jan/89, no percentual de 42,72% (plano verão), acrescido de juros de mora de 1% ao mês a contar da citação com a devida compensação dos índices já aplicados, devendo se limitar ao valor do teto dos juizados especiais federais, correspondente a sessenta salários-mínimos. "
3,defiro o requerimento id 700ba55. 
0,"acolho a manifestação ministerial e, em consequência, impronuncio o acusado genecy soares, da imputação contra ele assacada nestes autos, em que figura como vítima francisco pereira da silva, fazendo-o com arrimo no artigo 414 do cpp. "
1,"julgo extinto o processo, sem apreciação do mérito, com fulcro no artigo 267, incixo vi, do código de processo civil. "
0,"decide esse juízo julgar procedentes os pedidos constantes na presente reclamatória ajuizada por maria neta de oliveira para condenar a reclamada nutriex comércio, importação e exportação de alimentos a pagar à parte autora, no prazo de 48 (quarenta e oito) horas após o trânsito em julgado da presente decisão, com base na remuneração indicada na inicial (r$ 937,00): o montante bruto constante no trct de fl. 12/13 dos autos (r$ 4.527,91), bem como a multa do artigo 477 da clt (r$ 937,00) e multa de 50% (cinquenta por cento) o montante dos direitos rescisórios constante no trct (art. 467 da clt) fgts de todo o contrato de trabalho com a multa de 40% (quarenta por cento) honorários advocatícios na base de 15% (quinze por cento) sobre o montante da condenação, conforme memória de cálculo em anexo, tudo pelos motivos e fundamentação supra. "
0,"defiro o levantamento do depósito transferido para conta judicial às fls. 330, em favor de ivone therezinha tartarini de oliveira. "
2,defiro o pedido para determinar a expedição de alvará de levantamento nos termos dos comunicados cg 257/2000 e 221/2022. 
2,defiro os benefícios da gratuidade a parte autora. 
1,"julgo extinto o processo sem resolução do mérito, nos termos do art. 267, viii, do código de processo civil. "
2,"defiro a liberação do depósito recursal, requerida no id 303af51, por aplicação do artigo 899, § 1º da consolidação das leis trabalhistas, expeça-se o competente alvará, devendo o reclamante comprovar o efetivo valor recebido e apresentar atualização de cálculos com a respectiva dedução. "
2,"julgo procedentes em parte os embargos opostos, fixando o débito executado, tudo em fiel observância à fundamentação supra, que passa a compor este dispositivo, como se nele estivesse integralmente transcrita, em r$ 84.778,42 (oitenta e quatro mil, setecentos e setenta e oito reais e quarenta e dois centavos), devendo-se atentar, outrossim, para os valores consignados nas planilhas de id 39ce297, id dbd711c e id 97b8227, garantindo-se a atualização cabal dos valores quando do efetivo pagamento. "
2,"acolho os argumentos do ministério público federal para revogar a prisão preventiva dos investigados diego rodrigo rodrigues da silva, luis ricardo franco do amaral da silva e maykon ernesto de oliveira. defiro os requerimentos das alíneas ""b"", ""c"", ""d"" e ""e"" do pedido de fls. 657. "
1,"julgo extinto o processo sem resolução do mérito, na forma do artigo 267, inc. "
3,"julgo improcedentes os pleitos de horas extras e de intervalo, bem como os respectivos reflexos. "
1,"defiro o pedido de penhora online (fl. 205-206), nos termos do artigo 655-a, do cpc, com redação dada pela lei n. 11.382/2006, por consequência revogo a decisão de fls. 203-204.2) efetive-se o bloqueio de contas da reclamada através do sistema bacenjud, no montante indicado à fl. 218-226. "
2,"defiro o pedido, concedendo ao reclamante os benefícios da justiça gratuita. defiro o pedido, somente observando ser indevido o acréscimo da multa de 15% prevista no precedente normativo 72, do c. defiro o pedido de indenização substitutiva. defiro o pedido de saldo de salário de 02 dias do mês de agosto de 2017, aviso prévio indenizado, 13o salário proporcional de 2017, férias proporcionais 1/3 e multa dos 40% sobre o fgts e multa do art. 477 da clt, restando indeferido o pedido de multa do art. 467 em face da controvérsia instaurada. julgo procedentes em parte os pedidos da inicial para condenar a reclamada nos exatos termos da fundamentação supra, que faz parte integrante deste dispositivo. "
2,"julgo procedente o pedido, pelo que asseguro aos autores antonio alves de araújo, maria do carmo amorim alves e maria eduarda amorim alves, representadas pelo seu genitor, o levantamento da quantia de r$ 4.539,68 (quatro mil, quinhentos e trinta e nove reais e sessenta e oito centavos) e sua respectiva atualização, a título de saldo de poupança na conta da falecida antonia consuelha amorim vieira, junto ao banco do brasil. "
3,"defiro a produção da prova pericial requerida, nomeando perito judicial o sr. "
2,"não acolho a preliminar de não conhecimento do recurso ordinário obreiro, por ofensa ao princípio da dialeticidade, suscitada em contrarrazões pela reclamada, acolho a arguição de nulidade do processo por cerceamento do direito de defesa, declarando nulos os atos praticados a partir da audiência de instrução, e determinando o retorno dos autos à vara de origem para a reabertura da fase de instrução e oitiva da prova testemunhal, devendo o juízo de primeiro grau proferir nova sentença, como entender de direito.acórdãocabeçalho do acórdãoacórdãoacordam os desembargadores da 2ª turma do tribunal regional do trabalho da sexta região, por unanimidade, não acolher a preliminar de não conhecimento do recurso ordinário obreiro, por ofensa ao princípio da dialeticidade, suscitada em contrarrazões pela reclamada, acolher a arguição de nulidade do processo por cerceamento do direito de defesa, declarando nulos os atos praticados a partir da audiência de instrução, e determinando o retorno dos autos à vara de origem para a reabertura da fase de instrução e oitiva da prova testemunhal, devendo o juízo de primeiro grau proferir nova sentença, como entender de direito. "
0,"homologo a atualização dos cálculos, fixando o valor da execução em r$86.922,64, atualizados até 29/05/2020. "
3,defiro a condução coercitiva da testemunha juliano para a audiência em continuação que vier a ser designada. 
1,"julgo extinto o processo sem resolução do mérito, e assim o faço nos termos do artigo 485, inciso vi, do código de processo civil, por ausência superveniente de interesse processual. condeno a parte requerida ao pagamento das custas e honorários advocatícios, os quais fixo em r$ 1.000,00 (mil reais), por apreciação equitativa (art. 85, §8º, do ncpc). "
0,"homologo o pedido de habilitação dos herdeiros, efetuando-se as anotações necessárias.no mais, conforme determinação de fls. 842, promova o inventariante o regular andamento do feito no prazo de 10 (dez) dias, sob pena de destituição.intime-se. "
3,"defiro o pedido de justiça gratuita formulado pela parte reclamante, já que preenchidos os requisitos legais, conforme declaração contida na exordial, ficando isenta do pagamento de custas e demais despesas processuais porventura incidentes. defiro o pedido com fundamento na cláusula terceira da cct de id. defiro o pedido, condenando a reclamada no pagamento de indenização a título de dano moral em virtude das condutas ilícitas inequivocamente comprovadas pela prova oral e que serviram de motivação para a rescisão contratual. defiro o pedido com fundamento na cláusula décima quinta da cct de id. defiro o pedido com fundamento na cláusula 69a da cct de id. julgo improcedentes os pedidos em relação ao segundo reclamado por inexistir qualquer previsão legal de solidariedade/subsidiariedade em relação ao dono da obra contratada. "
0,"defiro o quanto requerido pelos requerentes em sua manifestação de fls. 864/872, relativamente às letras ?a, b, c, d, e?. "
0,"homologo o acordo firmado, para que surtam seus jurídicos e legais efeitos, nos termos da petição acima mencionada: valor acordado: r$ 11.000,00, sendo r$ 7.000,00 para o autor e r$ 4.000,00 para seu patrono, a título de honorários contratuais (r$ 3.000,00) e sucumbenciais (r$ 1.000,00). "
0,defiro o pedido aduzido pelo ministério público às fls. 941. 
1,"defiro a exclusão do nome do advogado subscritor de fls. 217/218, conforme requerido. "
3,"julgo improcedente o pedido de retificação da data de admissão lançada na ctps. julgo improcedente a indenização por danos morais pretendida pela reclamante. declaro que possuem natureza salarial as parcelas eventualmente deferidas a título de salário, gratificação natalina, labor suplementar, adicional noturno, adicional de insalubridade, e repouso semanal remunerado. julgo improcedente o pedido. "
2,"defiro as partes prazo de 20 dias sucessivos, primeiro a parte autora, depois à parte ré, para apresentação de memoriais, abstendo-se as mesmas da juntada de novos documentos, independente de intimação. "
0,defiro o levantamento da quantia depositada judicialmente a favor dos credores. 
0,"declaro extinta a presente execução fiscal, proposta por por fazenda do estado de sao paulo contra necape industria e comercio ltda, nos termos do artigo 924, inciso ii, do código de processo civil, ficando levantada eventual penhora independentemente de termo. "
2,julgo improcedente o pedido de reconhecimento de vínculo empregatício entre as partes e todos os demais pedidos que dele decorrem. 
1,extinto o processo por abandono da causa pelo autor 
2,"julgo procedente o pedido de reparação por danos materiais, em forma de pensionamento, decorrente da redução da capacidade laborativa da parte autora. julgo improcedente o pedido. "
0,"defiro o pedido de fls. 1304/1305, para que a usina colombo s/a providencie os pagamentos decorrentes do contrato de arrendamento do imóvel objeto da matrícula nº 0065 do cartório de registro de imóveis de itápolis, doravante sejam efetuados na seguinte forma e proporção: 65% à valdecir garbin, rg. "
0,defiro pedido de habilitação de id nº 106598394. 
3,"acolho a preliminar de coisa julgada quanto ao pedido de transferência para a cidade de ibicaraí. condeno o reclamado no recalculo das horas extras com base em novo divisor e o pagamento das diferenças apuradas com repercussão nas verbas legais e postuladas. defiro a postulação do obreiro de diferenças da participação nos lucros e resultados, em face da integração da gratificação semestral na sua base de cálculo e consectários, nas parcelas vencidas. defiro a gratuidade da justiça ao reclamante, com fulcro no art.790, § 3º da clt. acolho a preliminar de coisa julgada e, no mérito, julgo a reclamação procedente em parte, para condenar o reclamado nos termos da fundamentação supra que integram este decisum. "
2,"julgo parcialmente procedente o pedido inicial, e acolho o laudo de fl. 25, incorporando-se ao patrim?nio do expropriante a ?rea de terra (totalizando 1.872,33m? e respectivas benfeitorias existentes no im?vel, cuja descri??o consta na exordial ?s fls. 06/07 e 13/16, mediante o pagamento da indeniza??o de cr$ 100.000,00 (cem mil cruzeiros), j? depositado nos autos e tendo sido levantado o total de 80% deste valor, restando o saldo remanescente conforme levantamento de fl. 150. condeno as partes ao pagamento dos honor?rios advocat?cios, na propor??o de 50% para requerente e requerido, os quais fixo em 10% do valor atualizado do im?vel expropriado, tudo conforme o art. 85, ??2? e 14? c/c o art. 86, caput, ambos do ncpc. "
3,"julgo improcedentes os embargos à execução, conforme fundamentação supra. condeno a embargante a pagar ao reclamante/embargado a multa de 2% (dois por cento), sobre o valor atualizado da causa, prevista no art. "
0,"defiro a dilação do prazo de 15 (quinze) dias, como requerido. "
2,"extingo o feito sem resolução de mérito quanto ao senalba, por ausência de legitimidade ativa, permanecendo no feito como assistente e, no mérito, condenou a executada no pagamento das verbas deferidas em sentença coletiva, na forma como apurado no laudo pericial contábil produzido nos autos. nego seguimento ao recurso de agravo de petição. extingo o feito sem resolução de mérito quanto ao senalba, por ausência de legitimidade ativa, que deverá permanecer no feito como assistente. "
0,defiro o sobrestamento do feito pelo prazo requerido. 
0,"julgo os embargos à execução improcedentes. decide este juízo da 1ª vara do trabalho da região do cariri, julgar os improcedentes os presentes embargos a execução. "
0,"decide adiar a presente sessão de audiência para o dia 07/05/2014 às 08h15min com o fim de evitar a alegação,a posteriori, pela litisconsorte 1 de cerceamento de defesa. "
1,"julgo extinto o processo sem resolução do mérito, com fundamento no art. 267, inciso ii, do código de processo civil. "
3,"defiro o pedido de desconsideração (artigo 133, cpc) para determinar o arresto cautelar junto ao patrimônio da reclamada teleinformações ltda, devendo a secretaria do juízo utilizar todos os meios de constrição patrimonial disponíveis (bacenjud, infojud, renajud, infoseg, etc). "
3,"julgo improcedente os pedido formulado nestes embargos à execução, devendo a execução seguir seu trâmite. condeno o embargante ao pagamento dos honorários advocatícios sucumbências, ora fixados em 10% (dez por cento) do valor da condenação atualizado e corrigido (art. 20, § 3º). "
0,"defiro o levantamento da importância de r$ 5.700,00 (cinco mil e setecentos reais), pela inventariante, para pagamento de impostos junto à prefeitura municipal de birigui, o que deverá ser comprovado nos autos em trinta (30) dias. "
1,"julgo extinto o processo sem resolução do mérito, nos termos do art. 485, iii, do código de processo civil, cabendo ao exequente as despesas processuais. "
0,nego provimento ao agravo de instrumento. 
2,".julgo antecipadamente o feito, nos termos do artigo 330, inciso i, do código de processo civil.conforme a lei n.º 8.213/91, o auxílio-doença será devido ao segurado que, havendo cumprido, quando for o caso, o período de carência de 12 contribuições mensais, ficar incapacitado para o seu trabalho ou para a sua atividade habitual por mais de 15 (quinze) dias consecutivos, a não ser que, ao se filiar ao regime geral de previdência social, já fosse portador da doença ou da lesão invocada como causa para o benefício, salvo quando a incapacidade sobrevier por motivo de progressão ou agravamento dessa doença ou lesão (artigo 59 c/c 25, inciso i).a aposentadoria por invalidez, por sua vez, uma vez cumprida, quando for o caso, a carência exigida (12 meses), será devida ao segurado que, estando ou não em gozo de auxílio-doença, for considerado incapaz e insusceptível de reabilitação para o exercício de atividade que lhe garanta a subsistência, e ser-lhe-á paga enquanto permanecer nesta condição (artigo 42 c/c 25, inciso i).e o auxílio-acidente será concedido, como indenização, ao segurado quando, após consolidação das lesões decorrentes de acidente de qualquer natureza, resultarem sequelas que impliquem redução da capacidade para o trabalho que habitualmente exercia. julgo parcialmente procedente a demanda, condenando o inss a restabelecer o benefício de auxílio-doença (nb 540.211.836-8) desde 06/11/2010, mantendo-o até, pelo menos, a realização de nova perícia a cargo da autarquia previdenciária, pelo que extingo o processo com resolução do mérito, com fulcro no artigo 269, inciso i, do código de processo civil.em consequência, condeno o réu ao pagamento dos valores das parcelas em atraso , devendo ser descontados os valores que lhe foram pagos a título do mesmo benefício.a correção monetária das parcelas vencidas se dará nos termos da legislação previdenciária, bem como da resolução n.º 267, de 02 de dezembro de 2013, do conselho da justiça federal, que aprovou o manual de orientação de procedimentos para os cálculos na justiça federal.os juros de mora devidos à razão de 6% (seis por cento) ao ano, contados a partir da citação, nos termos do artigo 219 do código de processo civil. "
1,"defiro o pedido de inclusão de restrição de circulação por meio do sistema renajud, ficando o sr. "
1,"defiro o requerimento de adiamento da audiência, formulado pela reclamada. "
0,"defiro o pedido de fls. 92, pelo prazo de 05 (cinco) dias. "
1,"homologo a desistência e, em consequência, julgo extinto o processo, sem resolução do mérito, o que faço com fulcro no art. 485, inciso viii, do ncpc. "
2,"homologo para que produza seus jurídicos e legais efeitos o acordo noticiado às fls. 29/31, e em consequência julgo extinta a presente ação de cobrança em fase de execução em que são partes florisvaldo de oliveira x maria de fátima fogaça peres, com fundamento no artigo 794, ii do código de processo civil. "
0,"julgo extinto o presente feito sem resolução de mérito, nos termos do art. 267, vi, do cpc. "
1,"julgo por sentença, para que surta seus jurídicos e legais efeitos, a partilha de fls. 226/240, dos bens deixados pelo falecimento de jose de alencar, em favo... "
2,"julgo procedente o pedido para declarar, em favor dos autores, o domínio de um terreno urbano, localizado na 3ª travessa são sebastião, s/n, na cidade de lagoa dos gatos - pe, medindo 12,00m de frente por 20,00 de comprimento, perfazendo uma área total de 240,00m², com um imóvel residencial medindo 6,00m de frente por 15,00m de comprimento, perfazendo uma área total construída de 90,00m², com as seguintes confrontações: lado direito, com o loteamento portal da lagoa um lado esquerdo, com o sr. "
1,extinto o processo por desistência 
2,nego provimento. 
2,"defiro o requerimento formulado pela inventariante, para a intimação da viúva ? meeira a fim de entregar à inventariante todos os bens imóveis e móveis, incluído os semoventes, que fazem parte do monte, exceto no caso de imóvel se for destinado ao uso de moradia da viúva, expedindo-se mandado após o recolhimento da diligência do oficial de justiça. defiro os levantamentos e saques dos valores indicados no cálculo de fls. 211, expedindo-se guias com urgência. "
2,"julgo procedente o pedido formulado na denúnciapara condenar laecio meneses braga, já qualificado nos autos, pela prática do delito capitulado no art. 33, caput, da lei nº 11.343/2006. "
0,defiro a suspensão pelo prazo requerido ás fls. 160. 
0,.defiro a cota de fl. 525. defiro a cota de fl. 525. 
3,extinto o processo por abandono da causa pelo autor 
1,julgo extinto o process... 
1,declaro regular a representação processual da parte ré. 
3,"nego provimento ao apelo, no particular.recurso adesivo do reclamante da indenização por danos moraiso reclamante pretende a reforma da sentença para a condenação das reclamadas ao pagamento da indenização por danos morais. nego provimento ao recurso das reclamadas e dou provimento ao apelo obreiro para condenar as demandadas ao pagamento de indenização por dano moral no valor de r$ 20.000,00 (vinte mil reais). "
1,"julgo extinto o feito, sem análise do mérito, com base no disposto o artigo 267, iii, do cpc. "
1,defiro a gratuidade de justiça para o requerente. 
2,"julgo parcialmente procedentes os embargos à execução opostos pelo réu, fixando o débito total da executada em r$ 350.530,09, atualizado até 01/05/2017, nos termos da fundamentação supra e da planilha em anexo, parte integrante deste dispositivo, assegurada a atualização até a data do efetivo pagamento. "
1,defiro jg. defiro o pleito liminar para reintegrar o autor na posse do imóvel. 
0,"acolho apenas parcialmente a impugnação apresentada para afastar o reembolso relativo ao recibo de fl. 853 (r$ 80,00) e o de fl. 856 (r$ 500,00), persistindo o débito de r$ 6.000,00 (seis mil reais), postulado em 10.08.2011. "
3,"acolho as alegações apresentadas pela executada empresa brasileira de correios e telégrafos – ect sob o id fcc2952, devendo a secretaria expedir nova requisição de pequeno valor para a cobrança dos valores exequendos. "
0,"declaro extinta a punibilidade do réu william zeraick junior, em relação ao crime previsto no artigo 121, §2º, ii, do código penal, na forma prevista no artigo 107, inciso iv, do código penal. "
1,"julgo extinto o processo sem resolução do mérito, diante da inércia da parte autora. "
2,"condeno a reclamada na obrigação de fazer consistente na anotação da ctps obreira fazendo constar data de admissão o dia 08/07/2017, na função de lavador de carro, salário mínimo mensal por mês, já que esse é o mínimo exigido pela lei, e data de saída o dia 17/08/2018 (considerada a projeção de 33 dias do aviso prévio indenizado proporcional, nos termos do art. 487, §1º, da clt), no prazo de 48 horas a contar do trânsito em julgado da sentença e intimação específica, inclusive sem aposição de qualquer referência a presente reclamatória, sob pena de multa no valor de r$ 100,00, em favor do reclamante, sem prejuízo de outras penalidades cabíveis, até o limite de 15 dias, após o que deverá a secretaria da vara proceder à anotação (art. 39, §1º, da clt). condeno a ré no pagamento das seguintes parcelas: - 15 dias de saldo de salário do mês de julho de 2018 - 33 dias de aviso prévio indenizado proporcional - 06/12 avos de 13º salário de 2017 - 08/12 avos de 13º sal??rio de 2018 - férias 1/3 do período aquisitivo de 2017/2018 - 01/12 avos de férias 1/3 do período aquisitivo de 2018/2019. condeno a ré no pagamento de diferença salarial entre o valor pago, r$750,00, e o valor devido: em 2017, r$937,00 e, em 2018, r$954.00. defiro ao autor os benefícios da justiça gratuita. condeno a testemunha cristiano jose dos santos e a ré a pagar, cada um, ao reclamante, com fundamento no artigo 81 do cpc e 793-c da clt, multa correspondente a 3% (três por cento) sobre o valor da causa. condeno no pagamento, em favor do reclamante, de multa correspondente a 3% (três por cento) sobre o valor da causa, no montante líquido de r$880,92 (oitocentos e oitenta reais e noventa e dois centavos), conforme artigos 793-c da clt 81, do cpc. defiro ao (à) procurador (a) do reclamante os honorários advocatícios de sucumbência, à razão de 15% sobre o valor atualizado da condenação, que for apurado em liquidação de sentença. julgo procedentes em parte os pedidos formulados por alesson francisco da silva para, reconhecendo o vínculo empregatício, condenar a ré lava jato do fernando nas seguintes obrigações: a) de fazer, consistente: - na anotação da ctps para constar data de admissão o dia 08/07/2017, na função de lavador de carro, salário mínimo mensal por mês e data de saída o dia 17/08/2018 (considerada a projeção de 33 dias do aviso prévio indenizado proporcional, nos termos do art. 487, §1º, da clt), no prazo de 48 horas a contar do trânsito em julgado da sentença e intimação específica, inclusive sem aposição de qualquer referência a presente reclamatória, sob pena de multa no valor de r$ 100,00, em favor do reclamante, sem prejuízo de outras penalidades cabíveis, até o limite de 15 dias, após o que deverá a secretaria da vara proceder à anotação (art. 39, §1º, da clt). declaro que as parcelas deferidas possuem natureza salarial, exceto aviso prévio indenizado, férias 1/3 indenizadas e fgts 40%. declaro a ré, lava jato do fernando, e a testemunha cristiano jose dos santos litigantes de má-fé (clt, art. 793-c, i, ii e v, cpc, arts. 80, i, ii e v e 77, i e ii, a contrário senso) e os condeno no pagamento, em favor do reclamante, de multa correspondente a 3% (três por cento), cada um, sobre o valor da causa, no montante líquido de r$880,92 (oitocentos e oitenta reais e noventa e dois centavos), conforme artigos 793-c da clt 81, do cpc. "
3,"declaro líquida a condenação no importe de r$ 896,82 até o dia 29/02/2016, compreendendo o principal e os acessórios. "
1,declaro inventariante sônia maria da silva. 
0,"declaro a extinção da punibilidade pela prescrição da pretensão punitiva quanto ao réu luiz ferreira viana, no tocante ao crime que lhe foi imputado nestes autos. "
3,"acolho a preliminar de coisa julgada quanto ao pedido de transferência para a cidade de ibicaraí. condeno o reclamado no recalculo das horas extras com base em novo divisor e o pagamento das diferenças apuradas com repercussão nas verbas legais e postuladas. acolho a preliminar de coisa julgadae, no mérito, julgo a reclamação procedente em parte, para condenar oreclamadonos termos da fundamentação supra que integram este decisum. "
